
 C:\WinTa100\DIL805.PRO\Data\Quenching\958-Micaela Moron-Zry4-M11-25C-60s-1050C-0.5Cs-5m-25C-0.5Cs-25C-60s-02.06.25.PAR
                Time - Temperature  /  rel. Change in Length  /  dif. Change in Length 
                  s                °C                    %
  6534      3296,00219727      606,99096680        0,09336769       -0,03485415
  6535      3296,50292969      606,78411865        0,09312314       -0,03488271
  6536      3297,00244141      606,44445801        0,09328617       -0,03438222
  6537      3297,50292969      606,27923584        0,09285139       -0,03466045
  6538      3298,00268555      605,97778320        0,09282422       -0,03797339
  6539      3298,50244141      605,80139160        0,09230793       -0,03822431
  6540      3299,00195313      605,59082031        0,09222641       -0,03981141
  6541      3299,50268555      605,41296387        0,09214488       -0,03878223
  6542      3300,00195313      604,94311523        0,09184598       -0,03942200
  6543      3300,50292969      604,79504395        0,09173729       -0,03633103
  6544      3301,00244141      604,39050293        0,09105796       -0,03131784
  6545      3301,50195313      604,29205322        0,09157425       -0,03084416
  6546      3302,00268555      603,96105957        0,09127534       -0,03020341
  6547      3302,50244141      603,79040527        0,09084056       -0,03073279
  6548      3303,00292969      603,57037354        0,09094926       -0,02970328
  6549      3303,50244141      603,24945068        0,09124817       -0,03098309
  6550      3304,00195313      602,97021484        0,09075905       -0,03181835
  6551      3304,50244141      602,67041016        0,09043296       -0,03451964
  6552      3305,00292969      602,72595215        0,09016123       -0,03855746
  6553      3305,50219727      602,11102295        0,08999819       -0,04292708
  6554      3306,00292969      602,18115234        0,08999819       -0,04498647
  6555      3306,50244141      601,75286865        0,08964494       -0,04637742
  6556      3307,00195313      601,49243164        0,08945473       -0,04673974
  6557      3307,50268555      601,18530273        0,08899277       -0,04693507
  6558      3308,00244141      600,99407959        0,08880256       -0,04685185
  6559      3308,50292969      600,81457520        0,08861235       -0,04668583
  6560      3309,00268555      600,55688477        0,08863953       -0,04587644
  6561      3309,50219727      600,32489014        0,08804172       -0,04295377
  6562      3310,00292969      599,99432373        0,08785150       -0,03925218
  6563      3310,50268555      599,75994873        0,08763411       -0,03685905
  6564      3311,00195313      599,47308350        0,08785150       -0,03658092
  6565      3311,50292969      599,29876709        0,08728085       -0,03390917
  6566      3312,00244141      599,14086914        0,08730803       -0,03360205
  6567      3312,50195313      598,64654541        0,08738954       -0,03335009
  6568      3313,00244141      598,48730469        0,08700912       -0,03443494
  6569      3313,50195313      598,20690918        0,08681891       -0,03699595
  6570      3314,00268555      597,96960449        0,08676456       -0,04000208
  6571      3314,50195313      597,67742920        0,08646565       -0,04267193
  6572      3315,00292969      597,51025391        0,08608523       -0,04323097
  6573      3315,50268555      597,23486328        0,08605805       -0,04718296
  6574      3316,00195313      596,94146729        0,08567762       -0,04768527
  6575      3316,50292969      596,84472656        0,08516133       -0,04874448
  6576      3317,00268555      596,63549805        0,08546024       -0,04863552
  6577      3317,50268555      596,26293945        0,08497111       -0,04746800
  6578      3318,00219727      595,93267822        0,08475373       -0,04262307
  6579      3318,50268555      595,85363770        0,08429179       -0,03836580
  6580      3319,00219727      595,52178955        0,08450918       -0,03769619
  6581      3319,50195313      595,19873047        0,08369397       -0,03572038
  6582      3320,00244141      595,02246094        0,08404722       -0,03658261
  6583      3320,50195313      594,77032471        0,08396570       -0,03491123
  6584      3321,00268555      594,57067871        0,08404722       -0,03443728
  6585      3321,50195313      594,24670410        0,08366680       -0,03059390
  6586      3322,00292969      593,94244385        0,08328637       -0,03073465
  6587      3322,50244141      593,81170654        0,08309616       -0,03218069
  6588      3323,00195313      593,48168945        0,08285160       -0,03613522
  6589      3323,50268555      593,28631592        0,08277008       -0,03816663
  6590      3324,00195313      593,11883545        0,08263421       -0,03889104
  6591      3324,50268555      592,77136230        0,08296029       -0,03780501
  6592      3325,00195313      592,51019287        0,08217227       -0,03535363
  6593      3325,50268555      592,14886475        0,08219943       -0,03582744
  6594      3326,00219727      592,12176514        0,08176466       -0,03802546
  6595      3326,50292969      591,74029541        0,08171031       -0,04083838
  6596      3327,00219727      591,56982422        0,08132989       -0,03941781
  6597      3327,50292969      591,30059814        0,08152010       -0,03777625
  6598      3328,00268555      590,98950195        0,08113968       -0,03588304
  6599      3328,50219727      590,77783203        0,08089511       -0,03457559
  6600      3329,00268555      590,53271484        0,08048751       -0,03337986
  6601      3329,50219727      590,18780518        0,08081359       -0,03427107
  6602      3330,00268555      590,05163574        0,08070490       -0,03494030
  6603      3330,50292969      589,65777588        0,08037882       -0,03516268
  6604      3331,00244141      589,68035889        0,07997122       -0,03474412
  6605      3331,50219727      589,38018799        0,07999839       -0,03627518
  6606      3332,00268555      588,91870117        0,07988970       -0,03822407
  6607      3332,50195313      588,73193359        0,07942776       -0,03861497
  6608      3333,00268555      588,47332764        0,07931907       -0,03858619
  6609      3333,50219727      588,34069824        0,07926472       -0,03763911
  6610      3334,00268555      587,87341309        0,07880277       -0,03708106
  6611      3334,50195313      587,79699707        0,07882994       -0,03894494
  6612      3335,00268555      587,49499512        0,07869408       -0,04036614
  6613      3335,50219727      587,15661621        0,07836799       -0,04061751
  6614      3336,00292969      587,00042725        0,07847669       -0,03986733
  6615      3336,50219727      586,71820068        0,07806908       -0,03994894
  6616      3337,00292969      586,49542236        0,07766148       -0,04128624
  6617      3337,50219727      586,27777100        0,07741693       -0,04242647
  6618      3338,00195313      585,91461182        0,07719954       -0,04334668
  6619      3338,50268555      585,71313477        0,07725389       -0,04290029
  6620      3339,00195313      585,59661865        0,07717237       -0,04053289
  6621      3339,50268555      585,20214844        0,07660173       -0,03819389
  6622      3340,00219727      584,98724365        0,07652021       -0,03755210
  6623      3340,50268555      584,65429688        0,07632999       -0,03855577
  6624      3341,00244141      584,65844727        0,07616695       -0,03916761
  6625      3341,50292969      584,19207764        0,07611261       -0,03747157
  6626      3342,00268555      584,02337646        0,07592238       -0,03602407
  6627      3342,50219727      583,80041504        0,07554197       -0,03513423
  6628      3343,00268555      583,46356201        0,07529741       -0,03583181
  6629      3343,50219727      583,28015137        0,07513436       -0,03733532
  6630      3344,00195313      582,83764648        0,07529741       -0,03967372
  6631      3344,50244141      582,72540283        0,07516154       -0,04095457
  6632      3345,00219727      582,55340576        0,07464524       -0,04167714
  6633      3345,50195313      582,41485596        0,07459090       -0,04267870
  6634      3346,00244141      582,08233643        0,07418330       -0,04256550
  6635      3346,50195313      581,87872314        0,07402025       -0,04440319
  6636      3347,00244141      581,49792480        0,07377570       -0,04456960
  6637      3347,50195313      581,20507813        0,07323223       -0,04490294
  6638      3348,00244141      580,77032471        0,07336809       -0,04367724
  6639      3348,50195313      580,79382324        0,07317789       -0,04097511
  6640      3349,00268555      580,56695557        0,07312354       -0,03863765
  6641      3349,50195313      580,07867432        0,07287898       -0,03423908
  6642      3350,00244141      580,08068848        0,07244420       -0,03184474
  6643      3350,50292969      579,77593994        0,07225399       -0,03334806
  6644      3351,00268555      579,57977295        0,07233551       -0,03654873
  6645      3351,50219727      579,27502441        0,07203660       -0,03741224
  6646      3352,00268555      578,85827637        0,07211812       -0,03640950
  6647      3352,50219727      578,83551025        0,07219964       -0,03713496
  6648      3353,00292969      578,42034912        0,07157465       -0,03827666
  6649      3353,50244141      578,23144531        0,07089531       -0,03927879
  6650      3354,00292969      578,05950928        0,07122140       -0,04270312
  6651      3354,50244141      577,78906250        0,07108553       -0,04412192
  6652      3355,00292969      577,67425537        0,07059641       -0,04239717
  6653      3355,50244141      577,26782227        0,07043338       -0,04008732
  6654      3356,00292969      577,02459717        0,07018881       -0,04006074
  6655      3356,50244141      576,67889404        0,07010729       -0,04145364
  6656      3357,00292969      576,65246582        0,06994426       -0,04195593
  6657      3357,50244141      576,22009277        0,06980839       -0,04203912
  6658      3358,00219727      576,00091553        0,06980839       -0,04173169
  6659      3358,50268555      575,68164063        0,06918339       -0,04148176
  6660      3359,00244141      575,60815430        0,06872145       -0,04323493
  6661      3359,50195313      575,22216797        0,06885731       -0,04345805
  6662      3360,00268555      575,02703857        0,06855841       -0,04122983
  6663      3360,50195313      574,75628662        0,06850407       -0,03794364
  6664      3361,00292969      574,57318115        0,06820516       -0,03435264
  6665      3361,50244141      574,22729492        0,06779756       -0,03245867
  6666      3362,00219727      574,00445557        0,06782473       -0,03106888
  6667      3362,50268555      573,76885986        0,06804211       -0,03117989
  6668      3363,00219727      573,43109131        0,06785190       -0,03001130
  6669      3363,50292969      573,45837402        0,06758017       -0,02928853
  6670      3364,00219727      573,05865479        0,06730843       -0,02995526
  6671      3364,50195313      572,82843018        0,06706388       -0,03276810
  6672      3365,00244141      572,39379883        0,06706388       -0,03485441
  6673      3365,50219727      572,09930420        0,06690083       -0,03672053
  6674      3366,00268555      571,89617920        0,06684648       -0,03599624
  6675      3366,50219727      571,65447998        0,06627585       -0,03440880
  6676      3367,00268555      571,59631348        0,06630302       -0,03535563
  6677      3367,50219727      571,22363281        0,06608563       -0,03616186
  6678      3368,00268555      571,04980469        0,06594977       -0,03666347
  6679      3368,50244141      570,75598145        0,06578673       -0,03791670
  6680      3369,00219727      570,48565674        0,06584107       -0,03919638
  6681      3369,50195313      570,20562744        0,06521609       -0,03777685
  6682      3370,00268555      570,06787109        0,06513456       -0,03613436
  6683      3370,50219727      569,68688965        0,06521609       -0,03735987
  6684      3371,00268555      569,49542236        0,06478131       -0,03683064
  6685      3371,50219727      569,17547607        0,06407481       -0,03499189
  6686      3372,00292969      568,92407227        0,06464545       -0,03496490
  6687      3372,50244141      568,62933350        0,06442805       -0,03493639
  6688      3373,00195313      568,60577393        0,06415632       -0,03460351
  6689      3373,50268555      568,12579346        0,06399328       -0,03516087
  6690      3374,00244141      567,99322510        0,06396611       -0,03791767
  6691      3374,50292969      567,63977051        0,06361286       -0,04120427
  6692      3375,00244141      567,46887207        0,06350416       -0,04376354
  6693      3375,50219727      567,30529785        0,06306939       -0,04482098
  6694      3376,00292969      567,14666748        0,06293353       -0,04342962
  6695      3376,50244141      566,80151367        0,06249875       -0,04368132
  6696      3377,00195313      566,49029541        0,06228136       -0,04359846
  6697      3377,50268555      566,25872803        0,06195528       -0,04181682
  6698      3378,00268555      565,94122314        0,06222702       -0,03975673
  6699      3378,50195313      565,65228271        0,06206398       -0,03808512
  6700      3379,00268555      565,53344727        0,06190093       -0,03608125
  6701      3379,50219727      565,36895752        0,06114008       -0,03326849
  6702      3380,00195313      565,03918457        0,06154768       -0,03516146
  6703      3380,50244141      564,62597656        0,06124878       -0,03580142
  6704      3381,00219727      564,45245361        0,06070531       -0,03711067
  6705      3381,50244141      564,29522705        0,06089552       -0,03852957
  6706      3382,00219727      564,02734375        0,06067813       -0,04000466
  6707      3382,50268555      563,72753906        0,06037923       -0,04198067
  6708      3383,00195313      563,42785645        0,06043357       -0,04256465
  6709      3383,50244141      563,18060303        0,06008032       -0,04256518
  6710      3384,00195313      563,14141846        0,05972707       -0,04156351
  6711      3384,50268555      562,73602295        0,05945533       -0,04134167
  6712      3385,00195313      562,44360352        0,05904773       -0,04236977
  6713      3385,50268555      562,34619141        0,05885752       -0,04128472
  6714      3386,00219727      562,04260254        0,05904773       -0,04178335
  6715      3386,50195313      561,68286133        0,05896621       -0,04053028
  6716      3387,00244141      561,39916992        0,05850426       -0,03760680
  6717      3387,50195313      561,33062744        0,05855861       -0,03532404
  6718      3388,00268555      561,00463867        0,05815101       -0,03468330
  6719      3388,50219727      560,63970947        0,05798797       -0,03646348
  6720      3389,00292969      560,54797363        0,05749885       -0,03693859
  6721      3389,50244141      560,31677246        0,05752603       -0,03824698
  6722      3390,00219727      559,93475342        0,05760754       -0,03635510
  6723      3390,50292969      559,73449707        0,05733581       -0,03432342
  6724      3391,00268555      559,66119385        0,05722711       -0,03295996
  6725      3391,50244141      559,17340088        0,05692821       -0,03134689
  6726      3392,00195313      559,00329590        0,05665648       -0,03198726
  6727      3392,50244141      558,77410889        0,05668365       -0,03293490
  6728      3393,00292969      558,47265625        0,05654778       -0,03610794
  6729      3393,50268555      558,31353760        0,05616735       -0,03705432
  6730      3394,00244141      558,06719971        0,05616735       -0,04025515
  6731      3394,50195313      557,82843018        0,05614018       -0,04131328
  6732      3395,00268555      557,46234131        0,05559671       -0,04326294
  6733      3395,50195313      557,26202393        0,05581410       -0,04493253
  6734      3396,00292969      557,05920410        0,05489021       -0,04560132
  6735      3396,50219727      556,79962158        0,05494456       -0,04710178
  6736      3397,00195313      556,45031738        0,05450978       -0,04615570
  6737      3397,50244141      556,15679932        0,05453695       -0,04651724
  6738      3398,00195313      556,11303711        0,05423805       -0,04298250
  6739      3398,50244141      555,77709961        0,05404783       -0,03939090
  6740      3399,00292969      555,64599609        0,05388479       -0,03886190
  6741      3399,50268555      555,29528809        0,05380327       -0,03827647
  6742      3400,00195313      555,03765869        0,05334132       -0,03966819
  6743      3400,50268555      554,87347412        0,05355871       -0,03902791
  6744      3401,00219727      554,54846191        0,05317828       -0,03861219
  6745      3401,50292969      554,12200928        0,05309676       -0,03930950
  6746      3402,00219727      553,95373535        0,05236308       -0,04022805
  6747      3402,50292969      553,77557373        0,05255330       -0,04387577
  6748      3403,00219727      553,37347412        0,05220004       -0,04298318
  6749      3403,50292969      553,27801514        0,05233591       -0,04387637
  6750      3404,00244141      553,03570557        0,05209135       -0,04114778
  6751      3404,50219727      552,83795166        0,05143919       -0,03889358
  6752      3405,00268555      552,49664307        0,05130332       -0,03858793
  6753      3405,50244141      552,28619385        0,05116745       -0,03992359
  6754      3406,00195313      552,02459717        0,05122180       -0,04228795
  6755      3406,50268555      551,58074951        0,05073268       -0,03816614
  6756      3407,00244141      551,46014404        0,05095007       -0,03688566
  6757      3407,50195313      551,37713623        0,05075985       -0,03273749
  6758      3408,00244141      551,02593994        0,04986313       -0,03184610
  6759      3408,50219727      550,74945068        0,05035225       -0,03351630
  6760      3409,00292969      550,56787109        0,04980879       -0,03318236
  6761      3409,50244141      550,34472656        0,04994465       -0,03449143
  6762      3410,00219727      550,01342773        0,04999900       -0,03307268
  6763      3410,50195313      549,85638428        0,04956423       -0,03259907
  6764      3411,00268555      549,51898193        0,04931967       -0,03140183
  6765      3411,50219727      549,21582031        0,04937401       -0,03259799
  6766      3412,00195313      549,08618164        0,04899358       -0,03585556
  6767      3412,50244141      548,68927002        0,04877619       -0,03613418
  6768      3413,00195313      548,64111328        0,04864033       -0,03655222
  6769      3413,50292969      548,34967041        0,04869468       -0,03747102
  6770      3414,00292969      548,12872314        0,04828708       -0,03758257
  6771      3414,50244141      547,68432617        0,04815121       -0,03944725
  6772      3415,00195313      547,35565186        0,04793382       -0,03925212
  6773      3415,50244141      547,23327637        0,04782513       -0,03891823
  6774      3416,00195313      547,15753174        0,04766209       -0,03786154
  6775      3416,50268555      546,84973145        0,04714580       -0,03802912
  6776      3417,00195313      546,51812744        0,04700993       -0,03805643
  6777      3417,50268555      546,39691162        0,04679254       -0,03722067
  6778      3418,00244141      545,86791992        0,04690124       -0,03719056
  6779      3418,50292969      545,82489014        0,04687406       -0,03635601
  6780      3419,00244141      545,41528320        0,04646646       -0,03407345
  6781      3419,50195313      545,26147461        0,04608604       -0,03332234
  6782      3420,00244141      545,02258301        0,04630342       -0,03607902
  6783      3420,50292969      544,68920898        0,04581430       -0,03902998
  6784      3421,00244141      544,59625244        0,04565126       -0,04047826
  6785      3421,50292969      544,27996826        0,04565126       -0,03972651
  6786      3422,00219727      544,10992432        0,04546105       -0,03908505
  6787      3422,50292969      543,63464355        0,04499910       -0,03733265
  6788      3423,00268555      543,67028809        0,04475454       -0,03722063
  6789      3423,50219727      543,26171875        0,04461867       -0,03777933
  6790      3424,00268555      543,10437012        0,04459150       -0,03847460
  6791      3424,50195313      542,66833496        0,04450998       -0,03869730
  6792      3425,00268555      542,59539795        0,04418390       -0,03752827
  6793      3425,50219727      542,14813232        0,04415673       -0,03655319
  6794      3426,00268555      542,07312012        0,04385782       -0,03496628
  6795      3426,50219727      541,69421387        0,04353174       -0,03546643
  6796      3427,00268555      541,53894043        0,04336870       -0,03563327
  6797      3427,50195313      541,20141602        0,04309697       -0,03747038
  6798      3428,00268555      541,05871582        0,04309697       -0,03699727
  6799      3428,50219727      540,59405518        0,04298827       -0,03663569
  6800      3429,00268555      540,57855225        0,04298827       -0,03571764
  6801      3429,50219727      540,21875000        0,04260784       -0,03571711
  6802      3430,00292969      539,96002197        0,04247198       -0,03588486
  6803      3430,50219727      539,78686523        0,04184699       -0,03730340
  6804      3431,00268555      539,54071045        0,04230893       -0,04131272
  6805      3431,50219727      539,22241211        0,04160243       -0,04025404
  6806      3432,00219727      539,08477783        0,04152091       -0,04011589
  6807      3432,50292969      538,75750732        0,04157526       -0,03891897
  6808      3433,00244141      538,57238770        0,04116765       -0,04058902
  6809      3433,50292969      538,30023193        0,04084157       -0,04150850
  6810      3434,00268555      538,00189209        0,04081440       -0,04209213
  6811      3434,50219727      537,74450684        0,04086875       -0,04401178
  6812      3435,00292969      537,56799316        0,04040680       -0,04275984
  6813      3435,50268555      537,40582275        0,04002637       -0,04348465
  6814      3436,00195313      537,02038574        0,03978181       -0,04148163
  6815      3436,50268555      536,81060791        0,03951008       -0,04008919
  6816      3437,00244141      536,50921631        0,03964595       -0,03911348
  6817      3437,50292969      536,35809326        0,03912965       -0,03797228
  6818      3438,00268555      535,96295166        0,03910248       -0,03627288
  6819      3438,50195313      535,74328613        0,03893944       -0,03337913
  6820      3439,00268555      535,50500488        0,03915683       -0,03376770
  6821      3439,50219727      535,20806885        0,03877640       -0,03312805
  6822      3440,00292969      534,95336914        0,03839597       -0,03307232
  6823      3440,50219727      534,64569092        0,03820575       -0,03265402
  6824      3441,00268555      534,38885498        0,03817859       -0,03276590
  6825      3441,50219727      534,21228027        0,03796120       -0,03418491
  6826      3442,00292969      533,97393799        0,03771664       -0,03457544
  6827      3442,50219727      533,69769287        0,03763512       -0,03465888
  6828      3443,00292969      533,47784424        0,03760794       -0,03379741
  6829      3443,50244141      533,24029541        0,03747208       -0,03465910
  6830      3444,00195313      532,95129395        0,03741773       -0,03705147
  6831      3444,50268555      532,84692383        0,03665688       -0,03783101
  6832      3445,00244141      532,54803467        0,03673840       -0,04239696
  6833      3445,50195313      532,29486084        0,03673840       -0,04423590
  6834      3446,00268555      532,02136230        0,03611341       -0,04562705
  6835      3446,50219727      531,71502686        0,03622210       -0,04448511
  6836      3447,00292969      531,58465576        0,03576016       -0,04409424
  6837      3447,50244141      531,22070313        0,03554277       -0,04376003
  6838      3448,00219727      530,92333984        0,03516234       -0,04256418
  6839      3448,50195313      530,62512207        0,03537973       -0,04259235
  6840      3449,00268555      530,61407471        0,03494496       -0,03975384
  6841      3449,50244141      530,22406006        0,03489061       -0,03766700
  6842      3450,00292969      529,94226074        0,03445584       -0,03613488
  6843      3450,50219727      529,83245850        0,03448301       -0,03669070
  6844      3451,00292969      529,47900391        0,03415692       -0,03591084
  6845      3451,50195313      529,25018311        0,03421127       -0,03641164
  6846      3452,00268555      529,06958008        0,03404823       -0,03549493
  6847      3452,50195313      528,70410156        0,03364063       -0,03390730
  6848      3453,00244141      528,53991699        0,03355911       -0,03393530
  6849      3453,50292969      528,29376221        0,03334173       -0,03357220
  6850      3454,00219727      528,03771973        0,03317869       -0,03543615
  6851      3454,50292969      527,77221680        0,03315151       -0,03685706
  6852      3455,00268555      527,39916992        0,03279826       -0,03908297
  6853      3455,50219727      527,23779297        0,03290695       -0,04156179
  6854      3456,00292969      527,00805664        0,03249935       -0,04189656
  6855      3456,50244141      526,68109131        0,03241783       -0,04395889
  6856      3457,00292969      526,54229736        0,03206458       -0,04292992
  6857      3457,50244141      526,21978760        0,03143959       -0,04245525
  6858      3458,00292969      525,99365234        0,03149394       -0,04190023
  6859      3458,50244141      525,79589844        0,03111351       -0,04098019
  6860      3459,00195313      525,46356201        0,03108633       -0,04034020
  6861      3459,50268555      525,09393311        0,03114068       -0,03744438
  6862      3460,00244141      525,12982178        0,03089612       -0,03346212
  6863      3460,50195313      524,76849365        0,03084178       -0,03159612
  6864      3461,00244141      524,54437256        0,03065156       -0,03148418
  6865      3461,50292969      524,28137207        0,02997223       -0,03474110
  6866      3462,00244141      524,12066650        0,03024396       -0,03847159
  6867      3462,50292969      523,68383789        0,02991788       -0,03955878
  6868      3463,00244141      523,43280029        0,03002657       -0,04128566
  6869      3463,50219727      523,18090820        0,02967332       -0,03922590
  6870      3464,00268555      523,04943848        0,02921137       -0,04084146
  6871      3464,50219727      522,56829834        0,02902116       -0,04081362
  6872      3465,00195313      522,51513672        0,02883095       -0,04226220
  6873      3465,50244141      522,12213135        0,02893964       -0,04287471
  6874      3466,00195313      522,04583740        0,02836900       -0,04134308
  6875      3466,50292969      521,65039063        0,02842334       -0,04153816
  6876      3467,00244141      521,56744385        0,02790705       -0,03944795
  6877      3467,50195313      521,35217285        0,02793422       -0,03981043
  6878      3468,00268555      520,99707031        0,02790705       -0,03886258
  6879      3468,50195313      520,74047852        0,02747227       -0,03736058
  6880      3469,00244141      520,48718262        0,02720054       -0,03607994
  6881      3469,50195313      520,35467529        0,02711902       -0,03399092
  6882      3470,00268555      519,97930908        0,02690164       -0,03351782
  6883      3470,50219727      519,86419678        0,02690164       -0,03064952
  6884      3471,00292969      519,54107666        0,02671142       -0,02750368
  6885      3471,50219727      519,32476807        0,02662990       -0,02407781
  6886      3472,00292969      518,97186279        0,02622230       -0,02176777
  6887      3472,50244141      518,73004150        0,02654838       -0,02580515
  6888      3473,00195313      518,53411865        0,02608644       -0,02725367
  6889      3473,50268555      518,34039307        0,02622230       -0,03326643
  6890      3474,00219727      517,97833252        0,02652121       -0,03529839
  6891      3474,50292969      517,76116943        0,02573318       -0,03850085
  6892      3475,00268555      517,51428223        0,02578753       -0,04039324
  6893      3475,50219727      517,31890869        0,02497233       -0,04250995
  6894      3476,00292969      517,06665039        0,02502668       -0,04562843
  6895      3476,50244141      516,75732422        0,02437451       -0,04384700
  6896      3477,00219727      516,54498291        0,02470059       -0,04273369
  6897      3477,50292969      516,15631104        0,02429299       -0,03633125
  6898      3478,00244141      516,06494141        0,02426582       -0,03101316
  6899      3478,50195313      515,74530029        0,02412995       -0,02920221
  6900      3479,00268555      515,38507080        0,02410278       -0,02987016
  6901      3479,50219727      515,30560303        0,02374952       -0,03262636
  6902      3480,00292969      515,01599121        0,02404843       -0,03594105
  6903      3480,50244141      514,62719727        0,02369518       -0,03922492
  6904      3481,00292969      514,49987793        0,02347779       -0,04064583
  6905      3481,50268555      514,09899902        0,02279846       -0,04103364
  6906      3482,00219727      514,00848389        0,02282563       -0,04359608
  6907      3482,50268555      513,54388428        0,02236368       -0,04303982
  6908      3483,00219727      513,47491455        0,02217347       -0,04137051
  6909      3483,50292969      513,37976074        0,02222782       -0,03769641
  6910      3484,00219727      513,02838135        0,02214630       -0,03443731
  6911      3484,50292969      512,78320313        0,02182022       -0,03171010
  6912      3485,00268555      512,51727295        0,02176587       -0,03056814
  6913      3485,50244141      512,36431885        0,02173870       -0,03162719
  6914      3486,00219727      511,91098022        0,02152131       -0,03402087
  6915      3486,50268555      511,84487915        0,02141261       -0,00776510
  6916      3487,00219727      511,40936279        0,02097784        0,04069405
  6917      3487,50195313      511,29763794        0,02078763        0,09828333
  6918      3488,00268555      510,89425659        0,02086915        0,12511274
  6919      3488,50195313      510,71432495        0,02029851        0,15184925
  6920      3489,00268555      510,50665283        0,01994525        0,16947405
  6921      3489,50219727      510,18557739        0,02972767        0,16757506
  6922      3490,00292969      510,01303101        0,02961897        0,17581536
  6923      3490,50244141      509,81066895        0,02902116        0,16700833
  6924      3491,00219727      509,56610107        0,02885812        0,14744955
  6925      3491,50292969      509,24948120        0,02845052        0,08877365
  6926      3492,00244141      509,02590942        0,02798857        0,02942324
  6927      3492,50195313      508,70474243        0,02812443       -0,02198937
  6928      3493,00268555      508,67324829        0,02766249       -0,05066552
  6929      3493,50268555      508,09783936        0,02760815       -0,04810346
  6930      3494,00219727      508,11721802        0,02763532       -0,04339903
  6931      3494,50268555      507,73214722        0,02701033       -0,04156120
  6932      3495,00219727      507,53628540        0,02698315       -0,04195146
  6933      3495,50292969      507,23236084        0,02633100       -0,04092073
  6934      3496,00268555      507,07168579        0,02638534       -0,04228528
  6935      3496,50244141      506,73907471        0,02671142       -0,04189595
  6936      3497,00195313      506,51913452        0,02603209       -0,04234112
  6937      3497,50268555      506,36001587        0,02589622       -0,04387377
  6938      3498,00219727      506,01086426        0,02576035       -0,04529489
  6939      3498,50292969      505,62799072        0,02546145       -0,04866417
  6940      3499,00219727      505,51068115        0,02548862       -0,05049970
  6941      3499,50268555      505,22027588        0,02489080       -0,05091656
  6942      3500,00244141      504,96170044        0,02437451       -0,05074995
  6943      3500,50219727      504,80996704        0,02429299       -0,04896893
  6944      3501,00195313      504,67623901        0,02393974       -0,04802285
  6945      3501,50292969      504,33593750        0,02388539       -0,04515525
  6946      3502,00219727      503,96865845        0,02377670       -0,04142354
  6947      3502,50268555      503,80783081        0,02347779       -0,03866652
  6948      3503,00219727      503,62377930        0,02336910       -0,03819320
  6949      3503,50292969      503,30743408        0,02334192       -0,03889143
  6950      3504,00244141      503,21124268        0,02290715       -0,03911438
  6951      3504,50219727      502,63690186        0,02307019       -0,04047872
  6952      3505,00292969      502,40551758        0,02258107       -0,04100896
  6953      3505,50244141      502,12808228        0,02211912       -0,04223301
  6954      3506,00195313      502,13555908        0,02201043       -0,04251160
  6955      3506,50244141      501,80084229        0,02190173       -0,04454193
  6956      3507,00195313      501,46728516        0,02184739       -0,04487549
  6957      3507,50244141      501,13424683        0,02141261       -0,04292645
  6958      3508,00219727      500,90188599        0,02133110       -0,04328784
  6959      3508,50292969      500,81314087        0,02122240       -0,04300975
  6960      3509,00244141      500,44921875        0,02073328       -0,04361926
  6961      3509,50292969      500,31680298        0,02051589       -0,04370371
  6962      3510,00244141      499,93923950        0,02051589       -0,04459465
  6963      3510,50219727      499,61422729        0,02008112       -0,04192491
  6964      3511,00268555      499,40878296        0,01972786       -0,04014361
  6965      3511,50244141      499,27267456        0,01997243       -0,04017197
  6966      3512,00292969      499,01535034        0,01940178       -0,04042256
  6967      3512,50219727      498,69555664        0,01942896       -0,04181346
  6968      3513,00268555      498,44952393        0,01923874       -0,04270467
  6969      3513,50219727      498,17416382        0,01937461       -0,04623965
  6970      3514,00292969      498,03710938        0,01872245       -0,04440405
  6971      3514,50244141      497,71115112        0,01836920       -0,04573946
  6972      3515,00195313      497,56207275        0,01836920       -0,04743560
  6973      3515,50268555      497,23779297        0,01758117       -0,04871577
  6974      3516,00244141      497,00888062        0,01768986       -0,04924420
  6975      3516,50219727      496,70019531        0,01747247       -0,04565511
  6976      3517,00268555      496,50210571        0,01747247       -0,04334371
  6977      3517,50219727      496,22586060        0,01725509       -0,03994728
  6978      3518,00292969      495,93835449        0,01665728       -0,03777507
  6979      3518,50268555      495,59259033        0,01663010       -0,03774723
  6980      3519,00219727      495,51950073        0,01676597       -0,03830420
  6981      3519,50195313      495,06906128        0,01630402       -0,03975224
  6982      3520,00268555      495,01708984        0,01624968       -0,03897400
  6983      3520,50219727      494,77069092        0,01584207       -0,03641349
  6984      3521,00292969      494,35794067        0,01589642       -0,03582797
  6985      3521,50244141      494,18618774        0,01565186       -0,03382247
  6986      3522,00268555      493,90518188        0,01516274       -0,03293151
  6987      3522,50219727      493,71069336        0,01524426       -0,03251431
  6988      3523,00268555      493,42379761        0,01513557       -0,03276743
  6989      3523,50219727      493,25704956        0,01502687       -0,03546850
  6990      3524,00292969      492,83044434        0,01499970       -0,03655628
  6991      3524,50268555      492,67895508        0,01478231       -0,03663849
  6992      3525,00195313      492,34051514        0,01464645       -0,03574734
  6993      3525,50268555      492,24023438        0,01421167       -0,03591381
  6994      3526,00195313      491,97412109        0,01383124       -0,04036956
  6995      3526,50244141      491,82104492        0,01345082       -0,04295927
